scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
30,Kinetic_First,787716372,140,128,12,0.08571428571428572,200000000.0,4900000.0,67268541.97572406,321169931.8283162,65.54488404659514,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-22T14:08:14.455700,True,200,53901389.85259218,179
31,Kinetic_First,504579232,73,66,7,0.0958904109589041,200000000.0,2555000.0,34857547.424695514,273480717.2095475,107.03746270432389,200,0,184,0,0.92,,0.92,200,all_uavs_neutralized,2026-02-22T14:08:14.463060,True,200,38623169.78485201,184
32,Kinetic_First,1306710475,69,63,6,0.08695652173913043,200000000.0,2415000.0,26047251.910653725,248417758.03642583,102.86449608133574,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-22T14:08:14.470289,True,200,22370506.125772104,181
33,Kinetic_First,479546681,54,48,6,0.1111111111111111,200000000.0,1890000.0,36664738.65121049,277734537.77450055,146.94949088597912,200,0,176,0,0.88,,0.88,200,all_uavs_neutralized,2026-02-22T14:08:14.477482,True,200,41069799.12329004,176
34,Kinetic_First,106328085,111,100,11,0.0990990990990991,200000000.0,3885000.0,69595280.81620549,329390075.79381365,84.78509029441793,200,0,176,0,0.88,,0.88,200,all_uavs_neutralized,2026-02-22T14:08:14.485669,True,200,59794794.97760813,176
35,Kinetic_First,30349564,75,69,6,0.08,200000000.0,2625000.0,35988374.35709587,266324145.29265547,101.45681725434494,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-22T14:08:14.492378,True,200,30335770.9355596,179
36,Kinetic_First,1855189739,106,94,12,0.11320754716981132,200000000.0,3710000.0,63353947.61088816,327117839.2038412,88.17192431370383,200,0,183,0,0.915,,0.915,200,all_uavs_neutralized,2026-02-22T14:08:14.501025,True,200,63763891.59295304,183
37,Kinetic_First,99052376,89,85,4,0.0449438202247191,200000000.0,3115000.0,18761069.24617878,227100568.12657294,72.90547933437334,200,0,188,0,0.94,,0.94,200,all_uavs_neutralized,2026-02-22T14:08:14.507518,True,200,8339498.880394153,188
38,Kinetic_First,1250819632,58,50,8,0.13793103448275862,200000000.0,2030000.0,39156094.74638909,268469717.5452096,132.25109238680275,200,0,177,0,0.885,,0.885,200,all_uavs_neutralized,2026-02-22T14:08:14.515997,True,200,29313622.798820473,177
39,Kinetic_First,106406362,125,108,17,0.136,200000000.0,4375000.0,77122142.12766208,379623990.9323821,86.77119792740163,200,0,177,0,0.885,,0.885,200,all_uavs_neutralized,2026-02-22T14:08:14.522944,True,200,102501848.80472001,177
40,Kinetic_First,480404538,141,125,16,0.11347517730496454,200000000.0,4935000.0,61649642.47459892,323146129.8111837,65.48047209953063,200,0,178,0,0.89,,0.89,200,all_uavs_neutralized,2026-02-22T14:08:14.531804,True,200,61496487.336584784,178
41,Kinetic_First,1717389822,121,101,20,0.1652892561983471,200000000.0,4235000.0,114078095.14146754,420839860.7431022,99.3718679440619,200,0,177,0,0.885,,0.885,200,all_uavs_neutralized,2026-02-22T14:08:14.538729,True,200,106761765.60163464,177
