scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
82,RL_Agent,2126768636,136,136,0,0.0,151000000.0,4760000.0,0.0,151000000.0,31.722689075630253,151,0,136,0,0.9006622516556292,,0.9006622516556292,151,all_uavs_neutralized,2026-02-22T17:18:12.336925,True,151,0.0,136
83,RL_Agent,1431061255,111,111,0,0.0,117000000.0,3885000.0,0.0,117000000.0,30.115830115830114,117,0,111,0,0.9487179487179487,,0.9487179487179487,117,all_uavs_neutralized,2026-02-22T17:18:12.372702,True,117,0.0,111
84,RL_Agent,147697582,81,81,0,0.0,89000000.0,2835000.0,0.0,89000000.0,31.393298059964728,89,0,81,0,0.9101123595505618,,0.9101123595505618,89,all_uavs_neutralized,2026-02-22T17:18:12.412786,True,89,0.0,81
85,RL_Agent,744595490,81,81,0,0.0,85000000.0,2835000.0,0.0,85000000.0,29.98236331569665,85,0,81,0,0.9529411764705882,,0.9529411764705882,85,all_uavs_neutralized,2026-02-22T17:18:12.443767,True,85,0.0,81
86,RL_Agent,1758017741,103,103,0,0.0,114000000.0,3605000.0,0.0,114000000.0,31.622746185852982,114,0,103,0,0.9035087719298246,,0.9035087719298246,114,all_uavs_neutralized,2026-02-22T17:18:12.493553,True,114,0.0,103
87,RL_Agent,1679592528,137,137,0,0.0,156000000.0,4795000.0,0.0,156000000.0,32.53388946819604,156,0,137,0,0.8782051282051282,,0.8782051282051282,156,all_uavs_neutralized,2026-02-22T17:18:12.545941,True,156,0.0,137
88,RL_Agent,1111451555,135,135,0,0.0,159000000.0,4725000.0,0.0,159000000.0,33.65079365079365,159,0,135,0,0.8490566037735849,,0.8490566037735849,159,all_uavs_neutralized,2026-02-22T17:18:12.602472,True,159,0.0,135
89,RL_Agent,782698033,93,93,0,0.0,102000000.0,3255000.0,0.0,102000000.0,31.336405529953918,102,0,93,0,0.9117647058823529,,0.9117647058823529,102,all_uavs_neutralized,2026-02-22T17:18:12.643421,True,102,0.0,93
90,RL_Agent,698027879,127,127,0,0.0,141000000.0,4445000.0,0.0,141000000.0,31.72103487064117,141,0,127,0,0.900709219858156,,0.900709219858156,141,all_uavs_neutralized,2026-02-22T17:18:12.693814,True,141,0.0,127
91,RL_Agent,1096768899,82,82,0,0.0,97000000.0,2870000.0,0.0,97000000.0,33.79790940766551,97,0,82,0,0.845360824742268,,0.845360824742268,97,all_uavs_neutralized,2026-02-22T17:18:12.728391,True,97,0.0,82
92,RL_Agent,1338788865,139,139,0,0.0,158000000.0,4865000.0,0.0,158000000.0,32.476875642343266,158,0,139,0,0.879746835443038,,0.879746835443038,158,all_uavs_neutralized,2026-02-22T17:18:12.799139,True,158,0.0,139
93,RL_Agent,1826030589,135,135,0,0.0,150000000.0,4725000.0,0.0,150000000.0,31.746031746031747,150,0,135,0,0.9,,0.9,150,all_uavs_neutralized,2026-02-22T17:18:12.851366,True,150,0.0,135
94,RL_Agent,86191493,88,88,0,0.0,104000000.0,3080000.0,0.0,104000000.0,33.76623376623377,104,0,88,0,0.8461538461538461,,0.8461538461538461,104,all_uavs_neutralized,2026-02-22T17:18:12.884237,True,104,0.0,88
95,RL_Agent,893102645,93,93,0,0.0,102000000.0,3255000.0,0.0,102000000.0,31.336405529953918,102,0,93,0,0.9117647058823529,,0.9117647058823529,102,all_uavs_neutralized,2026-02-22T17:18:12.917192,True,102,0.0,93
96,RL_Agent,200619113,90,90,0,0.0,96000000.0,3150000.0,0.0,96000000.0,30.476190476190474,96,0,90,0,0.9375,,0.9375,96,all_uavs_neutralized,2026-02-22T17:18:12.949279,True,96,0.0,90
97,RL_Agent,290770691,132,132,0,0.0,150000000.0,4620000.0,0.0,150000000.0,32.467532467532465,150,0,132,0,0.88,,0.88,150,all_uavs_neutralized,2026-02-22T17:18:13.012493,True,150,0.0,132
98,RL_Agent,793943861,144,144,0,0.0,161000000.0,5040000.0,0.0,161000000.0,31.944444444444443,161,0,144,0,0.8944099378881988,,0.8944099378881988,161,all_uavs_neutralized,2026-02-22T17:18:13.075192,True,161,0.0,144
99,RL_Agent,134489564,64,64,0,0.0,66000000.0,2240000.0,0.0,66000000.0,29.464285714285715,66,0,64,0,0.9696969696969697,,0.9696969696969697,66,all_uavs_neutralized,2026-02-22T17:18:13.095495,True,66,0.0,64
