scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,total_hits
68,Kinetic_First,1999874363,50,17,33,0.66,20000000.0,1750000.0,33000000.0,53000000.0,30.285714285714285,20,0,17,0,0.85,,0.85,20,all_uavs_neutralized,2026-02-22T17:58:46.287354,True,20,17
69,Kinetic_First,271820813,65,17,48,0.7384615384615385,20000000.0,2275000.0,48000000.0,68000000.0,29.89010989010989,20,0,17,0,0.85,,0.85,20,all_uavs_neutralized,2026-02-22T17:58:46.288045,True,20,17
70,Kinetic_First,1324556529,103,17,86,0.8349514563106796,20000000.0,3605000.0,86000000.0,106000000.0,29.40360610263523,20,0,17,0,0.85,,0.85,20,all_uavs_neutralized,2026-02-22T17:58:46.289068,True,20,17
71,Kinetic_First,1655351289,92,17,75,0.8152173913043478,20000000.0,3220000.0,75000000.0,95000000.0,29.503105590062113,20,0,17,0,0.85,,0.85,20,all_uavs_neutralized,2026-02-22T17:58:46.289776,True,20,17
72,Kinetic_First,1308306184,79,18,61,0.7721518987341772,20000000.0,2765000.0,61000000.0,81000000.0,29.29475587703436,20,0,18,0,0.9,,0.9,20,all_uavs_neutralized,2026-02-22T17:58:46.290464,True,20,18
73,Kinetic_First,68574553,66,17,49,0.7424242424242424,20000000.0,2310000.0,49000000.0,69000000.0,29.87012987012987,20,0,17,0,0.85,,0.85,20,all_uavs_neutralized,2026-02-22T17:58:46.291177,True,20,17
74,Kinetic_First,419498548,66,18,48,0.7272727272727273,20000000.0,2310000.0,48000000.0,68000000.0,29.437229437229437,20,0,18,0,0.9,,0.9,20,all_uavs_neutralized,2026-02-22T17:58:46.291864,True,20,18
75,Kinetic_First,991681409,92,18,74,0.8043478260869565,20000000.0,3220000.0,74000000.0,94000000.0,29.19254658385093,20,0,18,0,0.9,,0.9,20,all_uavs_neutralized,2026-02-22T17:58:46.292551,True,20,18
76,Kinetic_First,791274835,56,18,38,0.6785714285714286,20000000.0,1960000.0,38000000.0,58000000.0,29.591836734693878,20,0,18,0,0.9,,0.9,20,all_uavs_neutralized,2026-02-22T17:58:46.293226,True,20,18
77,Kinetic_First,1035196507,95,20,75,0.7894736842105263,20000000.0,3325000.0,75000000.0,95000000.0,28.571428571428573,20,0,20,0,1.0,,1.0,20,all_uavs_neutralized,2026-02-22T17:58:46.293938,True,20,20
78,Kinetic_First,1890440558,69,18,51,0.7391304347826086,20000000.0,2415000.0,51000000.0,71000000.0,29.399585921325052,20,0,18,0,0.9,,0.9,20,all_uavs_neutralized,2026-02-22T17:58:46.295349,True,20,18
79,Kinetic_First,787110843,126,20,106,0.8412698412698413,20000000.0,4410000.0,106000000.0,126000000.0,28.571428571428573,20,0,20,0,1.0,,1.0,20,all_uavs_neutralized,2026-02-22T17:58:46.296737,True,20,20
80,Kinetic_First,524150214,128,19,109,0.8515625,20000000.0,4480000.0,109000000.0,129000000.0,28.794642857142858,20,0,19,0,0.95,,0.95,20,all_uavs_neutralized,2026-02-22T17:58:46.297929,True,20,19
81,Kinetic_First,472432043,74,17,57,0.7702702702702703,20000000.0,2590000.0,57000000.0,77000000.0,29.72972972972973,20,0,17,0,0.85,,0.85,20,all_uavs_neutralized,2026-02-22T17:58:46.299241,True,20,17
82,Kinetic_First,2126768636,136,19,117,0.8602941176470589,20000000.0,4760000.0,117000000.0,137000000.0,28.781512605042018,20,0,19,0,0.95,,0.95,20,all_uavs_neutralized,2026-02-22T17:58:46.300594,True,20,19
83,Kinetic_First,1431061255,111,18,93,0.8378378378378378,20000000.0,3885000.0,93000000.0,113000000.0,29.086229086229086,20,0,18,0,0.9,,0.9,20,all_uavs_neutralized,2026-02-22T17:58:46.301903,True,20,18
84,Kinetic_First,147697582,81,20,61,0.7530864197530864,20000000.0,2835000.0,61000000.0,81000000.0,28.571428571428573,20,0,20,0,1.0,,1.0,20,all_uavs_neutralized,2026-02-22T17:58:46.303229,True,20,20
85,Kinetic_First,744595490,81,19,62,0.7654320987654321,20000000.0,2835000.0,62000000.0,82000000.0,28.924162257495592,20,0,19,0,0.95,,0.95,20,all_uavs_neutralized,2026-02-22T17:58:46.304648,True,20,19
86,Kinetic_First,1758017741,103,18,85,0.8252427184466019,20000000.0,3605000.0,85000000.0,105000000.0,29.12621359223301,20,0,18,0,0.9,,0.9,20,all_uavs_neutralized,2026-02-22T17:58:46.306339,True,20,18
87,Kinetic_First,1679592528,137,19,118,0.8613138686131386,20000000.0,4795000.0,118000000.0,138000000.0,28.779979144942647,20,0,19,0,0.95,,0.95,20,all_uavs_neutralized,2026-02-22T17:58:46.307556,True,20,19
88,Kinetic_First,1111451555,135,17,118,0.8740740740740741,20000000.0,4725000.0,118000000.0,138000000.0,29.206349206349206,20,0,17,0,0.85,,0.85,20,all_uavs_neutralized,2026-02-22T17:58:46.308757,True,20,17
89,Kinetic_First,782698033,93,17,76,0.8172043010752689,20000000.0,3255000.0,76000000.0,96000000.0,29.493087557603687,20,0,17,0,0.85,,0.85,20,all_uavs_neutralized,2026-02-22T17:58:46.310039,True,20,17
90,Kinetic_First,698027879,127,19,108,0.8503937007874016,20000000.0,4445000.0,108000000.0,128000000.0,28.796400449943757,20,0,19,0,0.95,,0.95,20,all_uavs_neutralized,2026-02-22T17:58:46.311488,True,20,19
91,Kinetic_First,1096768899,82,16,66,0.8048780487804879,20000000.0,2870000.0,66000000.0,86000000.0,29.965156794425088,20,0,16,0,0.8,,0.8,20,all_uavs_neutralized,2026-02-22T17:58:46.312816,True,20,16
92,Kinetic_First,1338788865,139,17,122,0.8776978417266187,20000000.0,4865000.0,122000000.0,142000000.0,29.18807810894142,20,0,17,0,0.85,,0.85,20,all_uavs_neutralized,2026-02-22T17:58:46.314038,True,20,17
93,Kinetic_First,1826030589,135,15,120,0.8888888888888888,20000000.0,4725000.0,120000000.0,140000000.0,29.62962962962963,20,0,15,0,0.75,,0.75,20,all_uavs_neutralized,2026-02-22T17:58:46.315330,True,20,15
94,Kinetic_First,86191493,88,16,72,0.8181818181818182,20000000.0,3080000.0,72000000.0,92000000.0,29.87012987012987,20,0,16,0,0.8,,0.8,20,all_uavs_neutralized,2026-02-22T17:58:46.316484,True,20,16
95,Kinetic_First,893102645,93,20,73,0.7849462365591398,20000000.0,3255000.0,73000000.0,93000000.0,28.571428571428573,20,0,20,0,1.0,,1.0,20,all_uavs_neutralized,2026-02-22T17:58:46.317681,True,20,20
96,Kinetic_First,200619113,90,20,70,0.7777777777777778,20000000.0,3150000.0,70000000.0,90000000.0,28.571428571428573,20,0,20,0,1.0,,1.0,20,all_uavs_neutralized,2026-02-22T17:58:46.318871,True,20,20
97,Kinetic_First,290770691,132,19,113,0.8560606060606061,20000000.0,4620000.0,113000000.0,133000000.0,28.78787878787879,20,0,19,0,0.95,,0.95,20,all_uavs_neutralized,2026-02-22T17:58:46.320233,True,20,19
98,Kinetic_First,793943861,144,19,125,0.8680555555555556,20000000.0,5040000.0,125000000.0,145000000.0,28.76984126984127,20,0,19,0,0.95,,0.95,20,all_uavs_neutralized,2026-02-22T17:58:46.321542,True,20,19
99,Kinetic_First,134489564,64,20,44,0.6875,20000000.0,2240000.0,44000000.0,64000000.0,28.571428571428573,20,0,20,0,1.0,,1.0,20,all_uavs_neutralized,2026-02-22T17:58:46.323130,True,20,20
