n_drones,num_units,missiles_per_unit_avg,priority_strategy,weather_factor,terrain_factor,radar_jam,comm_jam_level,temp_factor,system_latency,resource_failure,formation,num_detected,detection_rate,num_intercepted,num_passed,success_rate,civil_risk,missiles_used
123,5,10.0,random,0.9333959941447855,0.75,0.12146870581537234,0.43720033161896765,0.9688926586305229,1.3609061988138837,0,medium,44,0.35772357723577236,15,108,0.12195121951219512,0.660136107990017,44
134,5,10.0,random,0.9095435500274982,0.75,0.20252596504514656,0.5287715466099105,0.8523272623593316,0.7158167237727187,0,tight,30,0.22388059701492538,12,122,0.08955223880597014,0.6818207515673589,30
112,5,10.0,random,0.8309567470078516,0.75,0.04073462189994303,0.17881768823237884,0.8368411095404972,0.10335421610659501,0,tight,34,0.30357142857142855,13,99,0.11607142857142858,0.6524897123447777,34
103,5,10.0,random,0.6794344723485544,0.75,0.0477351466364404,0.7657663248589283,0.8522116761915212,1.141797029942892,1,tight,28,0.27184466019417475,0,103,0.0,0.7562890055502681,28
149,5,10.0,random,0.7519386337706809,0.75,0.033358387378591314,0.3331438144143576,0.966002606952197,1.7763192344922278,0,tight,41,0.2751677852348993,9,140,0.06040268456375839,0.6975902542522676,27
63,5,10.0,random,0.6238556684843325,0.75,0.1668015916264296,0.1220446450852597,0.9233045710350238,1.4967489888211154,0,spread,13,0.20634920634920634,4,59,0.06349206349206349,0.6891754076707035,13
149,5,10.0,random,0.7346089111129249,0.75,0.010281859160317005,0.29488087835826354,0.8050004405665107,0.5752635063061842,1,medium,42,0.28187919463087246,0,149,0.0,0.7355600809945747,42
26,5,10.0,random,0.8606163454086722,0.75,0.1902990207239638,0.32799389666376394,0.9747279118271964,1.2638486238218927,0,spread,9,0.34615384615384615,5,21,0.19230769230769232,0.6264990934681975,9
12,5,10.0,random,0.6622222314728864,0.75,0.032317680707262784,0.13116503423184106,0.9206926437490526,0.9284659260797097,0,tight,3,0.25,1,11,0.08333333333333333,0.7088859658086851,3
21,5,10.0,random,0.9120124678104723,0.75,0.09874575968435988,0.05830661433153967,0.9500105448869162,1.0917148683343454,0,medium,6,0.2857142857142857,3,18,0.14285714285714285,0.6067692695895751,6
128,5,10.0,random,0.9645330259580774,0.75,0.01971240690051695,0.22690290801337656,0.8826736723093395,1.411306733673729,0,medium,62,0.484375,19,109,0.1484375,0.6352083659632993,37
128,5,10.0,random,0.6246041141341119,0.75,0.11788544872884213,0.3842977714048876,0.9024326406570441,0.858841434051161,0,tight,34,0.265625,11,117,0.0859375,0.6844675540951969,34
194,5,10.0,random,0.968442255790082,0.75,0.08304230044189638,0.1774439637679777,0.9340637157278264,1.2545124000656132,0,spread,98,0.5051546391752577,29,165,0.14948453608247422,0.6397853511281715,45
175,5,10.0,random,0.8929464198992496,0.75,0.013495355504389385,0.2702365983567672,0.8120466669038582,1.0353534885801974,0,spread,91,0.52,24,151,0.13714285714285715,0.6486753570893301,45
