n_drones,num_detected,num_intercepted,num_passed,success_rate,civil_risk,missiles_used,detection_rate,weather_factor,terrain_factor,radar_jam,comm_jam_level,strategy,num_units,missiles_per_unit_avg
70,17,8,62,0.11428571428571428,0.48813656688260665,17,0.24285714285714285,0.8261661152722599,0.5024894812423132,0.0878952614571246,0.2877782001757735,most_threat,10,10.0
112,39,14,98,0.125,0.4952976708841475,39,0.3482142857142857,0.6482108732028348,0.9910409578227928,0.10749694721287305,0.15730739420649728,most_threat,10,10.0
108,29,13,95,0.12037037037037036,0.49805475541075944,29,0.26851851851851855,0.9101488539626847,0.5582980642706811,0.039676251137725126,0.34087660014180793,most_threat,10,10.0
120,54,17,103,0.14166666666666666,0.4742813859653475,54,0.45,0.8915944179801333,0.8883454699217501,0.02131879146752134,0.3704629768848941,most_threat,10,10.0
124,38,15,109,0.12096774193548387,0.5078411434568282,38,0.3064516129032258,0.9559155053901777,0.6260432359656567,0.09458871392730794,0.017179040990910138,most_threat,10,10.0
133,62,29,104,0.21804511278195488,0.4490533294456955,62,0.46616541353383456,0.9224298746374653,0.7242630515500137,0.0361777064313248,0.0747375200781313,most_threat,10,10.0
145,61,19,126,0.1310344827586207,0.49667994653588576,61,0.4206896551724138,0.6471739120211375,0.9473207098813969,0.033139220302438634,0.2645257564126074,most_threat,10,10.0
112,31,14,98,0.125,0.5064530913194394,31,0.2767857142857143,0.7197912592879778,0.7446584990455563,0.09535730963972083,0.21384972684818612,most_threat,10,10.0
54,20,9,45,0.16666666666666666,0.4865895652190312,20,0.37037037037037035,0.8876708169081409,0.5639584587752468,0.06736582780846599,0.06950611346442616,most_threat,10,10.0
140,57,24,116,0.17142857142857143,0.47276032568455995,57,0.40714285714285714,0.7250013999801023,0.8753087519393806,0.014241988177875538,0.09362268416266499,most_threat,10,10.0
57,9,3,54,0.05263157894736842,0.516585326856725,9,0.15789473684210525,0.7007491918362786,0.5239456430113445,0.06873869459014373,0.41892426273064415,most_threat,10,10.0
127,50,20,107,0.15748031496062992,0.48852859985331787,50,0.3937007874015748,0.6810180670673931,0.943736664492589,0.062031408601164115,0.12160426690829139,most_threat,10,10.0
120,33,12,108,0.1,0.514617359716871,33,0.275,0.6077642812416929,0.6611585190141467,0.0940613388728738,0.19854610024012068,most_threat,10,10.0
138,44,11,127,0.07971014492753623,0.49431072039553947,44,0.3188405797101449,0.7434273420143905,0.9447848573731313,0.08952620806206571,0.33711602537952784,most_threat,10,10.0
106,38,17,89,0.16037735849056603,0.47409755492435796,38,0.3584905660377358,0.77124423316391,0.9754579721594792,0.1462366168812505,0.5565671006213455,most_threat,10,10.0
142,42,19,123,0.13380281690140844,0.4958578299628152,42,0.29577464788732394,0.9613449927306387,0.5043535261459231,0.09366062492713752,0.12456787470338238,most_threat,10,10.0
117,44,16,101,0.13675213675213677,0.4972984593505741,44,0.37606837606837606,0.768245284099729,0.7540691824176925,0.10084560702755684,0.27173775523636845,most_threat,10,10.0
79,30,11,68,0.13924050632911392,0.4712268495266936,30,0.379746835443038,0.7258451055178718,0.9830504810336325,0.027087946897605963,0.39180728363371775,most_threat,10,10.0
150,58,14,136,0.09333333333333334,0.48903738253047163,58,0.38666666666666666,0.6626545557040153,0.9676132700865658,0.04381505694822378,0.16307053824031675,most_threat,10,10.0
99,31,13,86,0.13131313131313133,0.48143334770889096,31,0.31313131313131315,0.7465040258301754,0.9383250827716993,0.07797561012193636,0.23273747764510924,most_threat,10,10.0
82,42,17,65,0.2073170731707317,0.44354602521527114,42,0.5121951219512195,0.9741315944626708,0.9074717915735024,0.12517731993122588,0.3343408420922359,most_threat,10,10.0
145,38,19,126,0.1310344827586207,0.4874117366612177,38,0.2620689655172414,0.8702905078405097,0.5546754725388974,0.11816243084084042,0.07230179773686904,most_threat,10,10.0
107,28,11,96,0.102803738317757,0.5118100602555778,28,0.2616822429906542,0.7780177412869496,0.5873769947241538,0.05003786811233408,0.44796669656383525,most_threat,10,10.0
76,36,16,60,0.21052631578947367,0.4533871469440345,36,0.47368421052631576,0.8568910047640894,0.8762279100747518,0.04669091417440265,0.5052627659999859,most_threat,10,10.0
58,12,7,51,0.1206896551724138,0.4926989569458937,12,0.20689655172413793,0.7708193673302021,0.6275081198022734,0.03429346507783208,0.6471903377429693,most_threat,10,10.0
61,21,7,54,0.11475409836065574,0.47371500178449977,21,0.3442622950819672,0.8501353337880365,0.7109717272950133,0.16286904360518104,0.08446026357341835,most_threat,10,10.0
83,17,5,78,0.060240963855421686,0.5227370391110815,17,0.20481927710843373,0.7960292111102659,0.6237456331882498,0.17589625527046504,0.12022203160241857,most_threat,10,10.0
88,28,5,83,0.056818181818181816,0.527024184538347,28,0.3181818181818182,0.706725196045505,0.9037223252457635,0.08928451955041443,0.11095040202954275,most_threat,10,10.0
65,29,13,52,0.2,0.47081115708245636,29,0.4461538461538462,0.9886804158808926,0.6681334255809728,0.06908315865872436,0.0681386592125095,most_threat,10,10.0
124,69,32,92,0.25806451612903225,0.42679281198557084,69,0.5564516129032258,0.8836558032353499,0.8513152024048568,0.09339466691124819,0.23754864182179394,most_threat,10,10.0
131,58,25,106,0.19083969465648856,0.45050930718882637,58,0.44274809160305345,0.9722415663879254,0.6821238496642708,0.024955065992215933,0.013728238461623694,most_threat,10,10.0
88,51,24,64,0.2727272727272727,0.39940219950656936,51,0.5795454545454546,0.9227737797686981,0.9464614923241933,0.11099191304606826,0.07612064962702321,most_threat,10,10.0
100,35,14,86,0.14,0.4766586933557931,35,0.35,0.8117673987328303,0.6095607546651892,0.015872506271646103,0.6873954321368807,most_threat,10,10.0
143,50,28,115,0.1958041958041958,0.4534094179553726,50,0.34965034965034963,0.9703234605427249,0.6719522575121772,0.09597689688194479,0.3626870088200003,most_threat,10,10.0
60,9,3,57,0.05,0.5306378765835327,9,0.15,0.7048623131420801,0.6048529440822745,0.10287707808210758,0.4574683591309024,most_threat,10,10.0
83,20,10,73,0.12048192771084337,0.522310810002534,20,0.24096385542168675,0.7870136744079823,0.8511195906542994,0.14896267675396166,0.18566126943387945,most_threat,10,10.0
108,31,6,102,0.05555555555555555,0.514090863484059,31,0.28703703703703703,0.6775513216540008,0.6998390322413972,0.12143598285420754,0.4625948216167194,most_threat,10,10.0
87,19,9,78,0.10344827586206896,0.5064337253904152,19,0.21839080459770116,0.7520675849036245,0.5563053919563756,0.05252907438438259,0.40006694099530693,most_threat,10,10.0
78,20,6,72,0.07692307692307693,0.5037490416658399,20,0.2564102564102564,0.7227031630684101,0.6879101393533049,0.06298280059458806,0.2637067163190719,most_threat,10,10.0
148,59,21,127,0.14189189189189189,0.4746538661805177,59,0.39864864864864863,0.666518948070178,0.9735051087329292,0.017354394799582066,0.3778969821141687,most_threat,10,10.0
97,36,9,88,0.09278350515463918,0.48959221014453763,36,0.3711340206185567,0.7187220062090791,0.885969079590417,0.1519380237063467,0.12388373749310337,most_threat,10,10.0
83,41,20,63,0.24096385542168675,0.4398316239045405,41,0.4939759036144578,0.9613438086526511,0.7884181459944959,0.044821746282996615,0.3860033562217288,most_threat,10,10.0
66,27,8,58,0.12121212121212122,0.48613119345194783,27,0.4090909090909091,0.899186426353887,0.7248144015005749,0.09856926695978148,0.5931382381528014,most_threat,10,10.0
61,35,16,45,0.26229508196721313,0.4014671033604077,35,0.5737704918032787,0.9842313423789674,0.9766172155228615,0.05326062015430311,0.4088645925210192,most_threat,10,10.0
129,37,17,112,0.13178294573643412,0.49284522615153353,37,0.2868217054263566,0.9203763926513395,0.5425959181056026,0.12929237056639747,0.1585104750955731,most_threat,10,10.0
72,29,9,63,0.125,0.49145411595477145,29,0.4027777777777778,0.6718856863016961,0.9640999633098539,0.060907414507871405,0.3295345761432615,most_threat,10,10.0
96,48,25,71,0.2604166666666667,0.40214453400624994,48,0.5,0.981802316965527,0.9808276988709976,0.03206944111807433,0.41133181654107615,most_threat,10,10.0
100,43,18,82,0.18,0.45783240991644997,43,0.43,0.9517106033588296,0.8440685852815717,0.14023381764886958,0.17855246801576402,most_threat,10,10.0
139,56,32,107,0.2302158273381295,0.417898788310688,56,0.4028776978417266,0.9179174065500644,0.915234113053473,0.0872110886435003,0.3974733661436531,most_threat,10,10.0
72,14,4,68,0.05555555555555555,0.5352736737557857,14,0.19444444444444445,0.6844456313838242,0.5578198641051533,0.06632870777783233,0.7253852940564663,most_threat,10,10.0
57,12,5,52,0.08771929824561403,0.5266447560604488,12,0.21052631578947367,0.6633770253005926,0.5057982142442217,0.10904787011920525,0.1491058482965755,most_threat,10,10.0
58,11,1,57,0.017241379310344827,0.5571982476826502,11,0.1896551724137931,0.6024705879396346,0.5906316237081041,0.1542321146457101,0.09872694354633933,most_threat,10,10.0
128,35,15,113,0.1171875,0.4971001351868618,35,0.2734375,0.787381601646132,0.698116561566454,0.07160624544602044,0.1878738382127085,most_threat,10,10.0
114,33,11,103,0.09649122807017543,0.5006249303941817,33,0.2894736842105263,0.8337787051150445,0.5050616620980789,0.022984326691894003,0.21333353215892148,most_threat,10,10.0
89,38,13,76,0.14606741573033707,0.4667498447921682,38,0.42696629213483145,0.9680387728579115,0.8216064456692314,0.06888143610273383,0.31572082457599926,most_threat,10,10.0
136,58,22,114,0.16176470588235295,0.4746213567770955,58,0.4264705882352941,0.8895302094245479,0.7956292977097252,0.04285810312987692,0.1231448084660897,most_threat,10,10.0
57,11,0,57,0.0,0.5831147585493575,11,0.19298245614035087,0.720376256831259,0.5298914270560677,0.11797851814428545,0.44214435814886377,most_threat,10,10.0
64,15,5,59,0.078125,0.5408507872945453,15,0.234375,0.6451439139342758,0.5374939524260092,0.03798384230207128,0.2067464780927127,most_threat,10,10.0
63,22,7,56,0.1111111111111111,0.508579917507983,22,0.3492063492063492,0.6909193625802825,0.8744782911436219,0.06175979484429599,0.20202765565738104,most_threat,10,10.0
114,30,9,105,0.07894736842105263,0.49637230730480686,30,0.2631578947368421,0.6414732658844416,0.7075330321882121,0.05611110742382742,0.17062535219118533,most_threat,10,10.0
123,22,6,117,0.04878048780487805,0.5288992127020956,22,0.17886178861788618,0.6466446196134396,0.6126485664511538,0.04074866188553341,0.16202331588970287,most_threat,10,10.0
95,22,14,81,0.14736842105263157,0.4791876889710817,22,0.23157894736842105,0.9126453574179513,0.7199152749575322,0.15489514932480028,0.3180381627151988,most_threat,10,10.0
104,21,6,98,0.057692307692307696,0.5215565650275316,21,0.20192307692307693,0.6874044720819534,0.5763583879549099,0.14606438006834216,0.40391493744764756,most_threat,10,10.0
83,39,16,67,0.1927710843373494,0.44566688162589213,39,0.46987951807228917,0.9312321839729424,0.9486646153951008,0.09828637324680213,0.15220717271126089,most_threat,10,10.0
68,31,15,53,0.22058823529411764,0.39999984933979493,31,0.45588235294117646,0.8621363517194718,0.7993349937100044,0.10122091463145713,0.27835106133839294,most_threat,10,10.0
129,52,29,100,0.2248062015503876,0.42594864240133445,52,0.40310077519379844,0.9943556488527403,0.7065189758046004,0.04289622769617774,0.3994116108592227,most_threat,10,10.0
83,34,15,68,0.18072289156626506,0.4835675966876326,34,0.40963855421686746,0.9879347693430338,0.769079199276544,0.10339557470814172,0.32430158794402936,most_threat,10,10.0
71,35,17,54,0.23943661971830985,0.4199534552709743,35,0.49295774647887325,0.9873226249944781,0.7663341871433389,0.0780214514650115,0.20115787321323006,most_threat,10,10.0
57,11,1,56,0.017543859649122806,0.5800996162562635,11,0.19298245614035087,0.6585037775146675,0.6854570532959365,0.0510868133640787,0.2460951352280515,most_threat,10,10.0
94,25,8,86,0.0851063829787234,0.5255515107380436,25,0.26595744680851063,0.6745063509532357,0.6452565766006626,0.09336383516623363,0.4340830985702245,most_threat,10,10.0
133,42,17,116,0.12781954887218044,0.47972627577257226,42,0.3157894736842105,0.8644381261161376,0.6312274788778971,0.1714277675605476,0.1934091013792941,most_threat,10,10.0
71,43,16,55,0.22535211267605634,0.4310824918285754,43,0.6056338028169014,0.7866397480024677,0.9498131235190677,0.06367330166929198,0.016403401603757896,most_threat,10,10.0
133,27,10,123,0.07518796992481203,0.5178464782189914,27,0.20300751879699247,0.6720505801854091,0.9020361640211321,0.10438452933400243,0.7335164554526199,most_threat,10,10.0
81,41,10,71,0.12345679012345678,0.5107636347969337,41,0.5061728395061729,0.6925720118452527,0.9961676845979355,0.03422471057440854,0.27853154610786834,most_threat,10,10.0
143,42,17,126,0.11888111888111888,0.4955868613617933,42,0.2937062937062937,0.894531471544201,0.5374050317622492,0.0467281318655306,0.09604015135263955,most_threat,10,10.0
101,29,6,95,0.0594059405940594,0.5152274378880102,29,0.2871287128712871,0.6559852213522456,0.8117489679145191,0.08875422626917949,0.2613812435796649,most_threat,10,10.0
147,44,16,131,0.10884353741496598,0.499186642509491,44,0.29931972789115646,0.8617787227499067,0.7074355745673779,0.10008171113233352,0.48587359905823596,most_threat,10,10.0
89,39,19,70,0.21348314606741572,0.43357070658098673,39,0.43820224719101125,0.8649917723266247,0.8235573224290196,0.024622547609511956,0.2527249580678609,most_threat,10,10.0
93,14,2,91,0.021505376344086023,0.5524822910349998,14,0.15053763440860216,0.7267062370837567,0.5445563601836123,0.15306724372797265,0.07094029382200062,most_threat,10,10.0
111,18,3,108,0.02702702702702703,0.5456409697138184,18,0.16216216216216217,0.6694025966114089,0.603622975353702,0.094027129319974,0.7529753289348993,most_threat,10,10.0
147,30,11,136,0.07482993197278912,0.5129643131381507,30,0.20408163265306123,0.898617831686124,0.5129029043526961,0.017635088113252394,0.19162032047172256,most_threat,10,10.0
70,10,5,65,0.07142857142857142,0.5116687086780413,10,0.14285714285714285,0.711374255767536,0.5567302719533945,0.04826976634013295,0.3463374439323097,most_threat,10,10.0
51,10,4,47,0.0784313725490196,0.5183197832964342,10,0.19607843137254902,0.8579811178030488,0.7212139795528241,0.016464204946729927,0.10866096613702773,most_threat,10,10.0
63,26,9,54,0.14285714285714285,0.46673202034003203,26,0.4126984126984127,0.8020192034986339,0.8450145092936603,0.05077837727911477,0.08180546494527315,most_threat,10,10.0
117,46,28,89,0.23931623931623933,0.42594331693415083,46,0.39316239316239315,0.9131760773718816,0.7726731471559507,0.17661439560962844,0.0035605967328217053,most_threat,10,10.0
108,26,9,99,0.08333333333333333,0.5359992902467879,26,0.24074074074074073,0.8292303748803058,0.532349792692023,0.06373354724345216,0.20582526120714278,most_threat,10,10.0
64,11,3,61,0.046875,0.5751868859057069,11,0.171875,0.7356324552964557,0.5798400386853386,0.07172830573295044,0.1213128825831876,most_threat,10,10.0
85,33,13,72,0.15294117647058825,0.4753587500113821,33,0.38823529411764707,0.8297822575085411,0.7498038363454981,0.1389954503757599,0.24881824179981488,most_threat,10,10.0
143,53,24,119,0.16783216783216784,0.47749484994728386,53,0.3706293706293706,0.6496312434043204,0.9524452238856383,0.01647756165158874,0.1782325097521142,most_threat,10,10.0
130,41,18,112,0.13846153846153847,0.4687804332428851,41,0.3153846153846154,0.9383613853165923,0.5399844987401965,0.09487080038662472,0.244132839341238,most_threat,10,10.0
140,49,15,125,0.10714285714285714,0.5047837255055676,49,0.35,0.7811396632177282,0.8938462882976564,0.040596641422349804,0.259025911867303,most_threat,10,10.0
57,11,2,55,0.03508771929824561,0.5467511223585454,11,0.19298245614035087,0.6078632932250181,0.5961511246700377,0.12042522315397794,0.38403649843316395,most_threat,10,10.0
62,18,6,56,0.0967741935483871,0.5012449960963953,18,0.2903225806451613,0.6920943114657415,0.5234989306941418,0.10230950756127834,0.22303973360988572,most_threat,10,10.0
79,35,14,65,0.17721518987341772,0.4573999113996958,35,0.4430379746835443,0.7786449793813824,0.9663858208185829,0.055378274675832034,0.3369860988267232,most_threat,10,10.0
88,24,10,78,0.11363636363636363,0.4865733547705194,24,0.2727272727272727,0.9474856234139093,0.5330938318950419,0.2103434289343289,0.4130040617001605,most_threat,10,10.0
86,34,16,70,0.18604651162790697,0.444967665511157,34,0.3953488372093023,0.9891952747144583,0.5728192457497703,0.07968615279013512,0.3300506470647581,most_threat,10,10.0
105,42,19,86,0.18095238095238095,0.46684723669361505,42,0.4,0.9849117426223146,0.9382867514864984,0.1194379857795912,0.36051690966752226,most_threat,10,10.0
83,12,4,79,0.04819277108433735,0.5227665568658356,12,0.14457831325301204,0.6229271771267968,0.5421374205174766,0.05697203057433431,0.1940953196808875,most_threat,10,10.0
145,44,24,121,0.16551724137931034,0.4698508640627729,44,0.30344827586206896,0.7510777156397277,0.771757849521659,0.07255451491265837,0.06926837831483101,most_threat,10,10.0
121,41,12,109,0.09917355371900827,0.5041352641669197,41,0.33884297520661155,0.7558906790250143,0.7034151493976735,0.05187801952371975,0.10856708586545623,most_threat,10,10.0
104,36,14,90,0.1346153846153846,0.4937978510867941,36,0.34615384615384615,0.8334335199829805,0.7882499656984683,0.18900308503697394,0.2602566117984276,most_threat,10,10.0
118,60,24,94,0.2033898305084746,0.4515675659237587,60,0.5084745762711864,0.9690107889207109,0.9811986409485376,0.05786432303803651,0.12296145566311523,most_threat,10,10.0
110,38,14,96,0.12727272727272726,0.5024215002277539,38,0.34545454545454546,0.6884175604261616,0.8603392037699784,0.07509880862558073,0.31463787750458877,most_threat,10,10.0
147,88,39,108,0.2653061224489796,0.41134605528295193,88,0.5986394557823129,0.8904823153560504,0.9993601416307055,0.031660615187782765,0.2037936228000218,most_threat,10,10.0
104,23,6,98,0.057692307692307696,0.5237501605730578,23,0.22115384615384615,0.6415047572652439,0.5088030768911787,0.06706515575736889,0.11458664613357736,most_threat,10,10.0
136,39,14,122,0.10294117647058823,0.5133292311863514,39,0.2867647058823529,0.8111824642159352,0.6909408744077223,0.03571107892979064,0.24747463116691312,most_threat,10,10.0
55,19,8,47,0.14545454545454545,0.4816409424316448,19,0.34545454545454546,0.9175354216817602,0.7044946656398959,0.05362570078877183,0.4118323708303831,most_threat,10,10.0
59,17,7,52,0.11864406779661017,0.4848882644398623,17,0.288135593220339,0.6689946506604526,0.6824853716218992,0.039966649980024506,0.05526412594422233,most_threat,10,10.0
91,28,11,80,0.12087912087912088,0.4730882157741595,28,0.3076923076923077,0.9187954826778618,0.5549157172702328,0.026084063164948414,0.38274473863569647,most_threat,10,10.0
143,60,23,120,0.16083916083916083,0.45230477063209057,60,0.4195804195804196,0.9310532916589951,0.8253705691403117,0.1915809757907924,0.15189995553679841,most_threat,10,10.0
150,33,12,138,0.08,0.5182514813174011,33,0.22,0.7208157957788645,0.5565239314568112,0.07087502295139712,0.09472551249444384,most_threat,10,10.0
58,20,8,50,0.13793103448275862,0.4814114364832373,20,0.3448275862068966,0.6614589147220541,0.6655886881754989,0.08972092735327074,0.07050833011698725,most_threat,10,10.0
64,21,10,54,0.15625,0.4835067347149408,21,0.328125,0.9839088015730838,0.6911289528388802,0.10949522185686895,0.27816146933609104,most_threat,10,10.0
74,16,3,71,0.04054054054054054,0.5510601023542196,16,0.21621621621621623,0.710271779009519,0.7313268373733017,0.1495588315017093,0.11086314935832767,most_threat,10,10.0
71,19,7,64,0.09859154929577464,0.5091233495434847,19,0.2676056338028169,0.794496220852191,0.5319806464183683,0.2529935523893336,0.23105606016325847,most_threat,10,10.0
103,24,8,95,0.07766990291262135,0.5014502152972095,24,0.23300970873786409,0.7628640178409674,0.6181571848245873,0.12917501008021692,0.36021201661028807,most_threat,10,10.0
64,29,16,48,0.25,0.41601576387199235,29,0.453125,0.846746579696809,0.9110393971460781,0.0793632325156458,0.5541460780646363,most_threat,10,10.0
128,47,20,108,0.15625,0.4783469326980611,47,0.3671875,0.9046466798932535,0.7401834999477732,0.17771517072769907,0.6102032501404155,most_threat,10,10.0
135,30,12,123,0.08888888888888889,0.5219110038254364,30,0.2222222222222222,0.8195600494134951,0.6026229583897533,0.050727268994301855,0.2371906828388995,most_threat,10,10.0
90,33,14,76,0.15555555555555556,0.476121864853004,33,0.36666666666666664,0.7936644120844778,0.8253533874983996,0.013750716960480927,0.45834359355242765,most_threat,10,10.0
79,30,7,72,0.08860759493670886,0.5193998487632719,30,0.379746835443038,0.7091849511453229,0.9630336847449943,0.17855374295905654,0.23008994314289877,most_threat,10,10.0
67,31,13,54,0.19402985074626866,0.44117805578493036,31,0.4626865671641791,0.9945633045394923,0.7039873898156901,0.01145216385620344,0.41847042949612734,most_threat,10,10.0
142,54,26,116,0.18309859154929578,0.47057227231825927,54,0.38028169014084506,0.8019791893564205,0.6869744927535584,0.03558330216497112,0.2788772251215728,most_threat,10,10.0
87,48,21,66,0.2413793103448276,0.41431172526306237,48,0.5517241379310345,0.9600698308416937,0.9974922893555382,0.11488365920766169,0.5816229699007047,most_threat,10,10.0
131,54,18,113,0.13740458015267176,0.4838000167449998,54,0.4122137404580153,0.9100963768037462,0.7914133123406815,0.09966186424808936,0.5885606811795907,most_threat,10,10.0
146,41,19,127,0.13013698630136986,0.4798327950981866,41,0.2808219178082192,0.9921597068371439,0.5046919341318103,0.041960716054059446,0.1352347497102643,most_threat,10,10.0
