scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
34,RL_Agent,106328085,161,122,39,0.2422360248447205,119260000.0,5635000.0,211616591.93163309,451040407.198737,80.0426632118433,119,26,107,15,0.8991596638655462,0.5769230769230769,0.8413793103448276,200,all_uavs_neutralized,2026-02-22T12:57:11.565794,True,145,120163815.26710394,122
35,RL_Agent,30349564,342,132,210,0.6140350877192983,126200000.0,11970000.0,1023701275.4437639,1222696505.7259877,102.14674233299813,126,20,118,14,0.9365079365079365,0.7,0.9041095890410958,200,all_uavs_neutralized,2026-02-22T12:57:11.632123,True,146,72795230.28222387,132
36,RL_Agent,1855189739,472,126,346,0.7330508474576272,128180000.0,16520000.0,1700946859.3323848,1945596089.0585897,117.77216035463618,128,18,116,10,0.90625,0.5555555555555556,0.863013698630137,200,all_uavs_neutralized,2026-02-22T12:57:11.693720,True,146,116469229.72620481,126
37,RL_Agent,99052376,461,133,328,0.7114967462039046,128180000.0,16135000.0,1592769458.908226,1768913267.2379172,109.63205870702926,128,18,119,14,0.9296875,0.7777777777777778,0.910958904109589,200,all_uavs_neutralized,2026-02-22T12:57:11.757033,True,146,47963808.32969116,133
38,RL_Agent,1250819632,204,124,80,0.39215686274509803,122230000.0,7140000.0,454741036.6998556,682677322.340992,95.61307035588123,122,23,109,15,0.8934426229508197,0.6521739130434783,0.8551724137931035,200,all_uavs_neutralized,2026-02-22T12:57:11.816283,True,145,105706285.64113644,124
39,RL_Agent,106406362,467,122,345,0.7387580299785867,128170000.0,16345000.0,1672472014.837523,1931172734.7069736,118.15067205304213,128,17,111,11,0.8671875,0.6470588235294118,0.8413793103448276,200,all_uavs_neutralized,2026-02-22T12:57:11.891211,True,145,130530719.86945063,122
40,RL_Agent,480404538,447,126,321,0.7181208053691275,128180000.0,15645000.0,1518579571.2251196,1726141540.26143,110.33183382942985,128,18,115,11,0.8984375,0.6111111111111112,0.863013698630137,200,all_uavs_neutralized,2026-02-22T12:57:11.950298,True,146,79381969.03631036,126
41,RL_Agent,1717389822,427,121,306,0.7166276346604216,128180000.0,14945000.0,1506699642.8532374,1764936049.7838976,118.09541985840734,128,18,108,13,0.84375,0.7222222222222222,0.8287671232876712,200,all_uavs_neutralized,2026-02-22T12:57:12.015005,True,146,130056406.93066029,121
42,RL_Agent,599121577,165,131,34,0.20606060606060606,119260000.0,5775000.0,203071966.7469219,378486106.70898575,65.53871977644775,119,26,110,21,0.9243697478991597,0.8076923076923077,0.903448275862069,200,all_uavs_neutralized,2026-02-22T12:57:12.071584,True,145,56154139.96206384,131
43,RL_Agent,200427519,246,125,121,0.491869918699187,124220000.0,8610000.0,526102631.05343145,737897483.7032282,85.70237905960839,124,22,109,16,0.8790322580645161,0.7272727272727273,0.8561643835616438,200,all_uavs_neutralized,2026-02-22T12:57:12.144601,True,146,87574852.64979677,125
44,RL_Agent,1254751707,394,127,267,0.6776649746192893,127180000.0,13790000.0,1334363732.4820597,1550765576.9149868,112.4558068828852,127,18,113,14,0.889763779527559,0.7777777777777778,0.8758620689655172,200,all_uavs_neutralized,2026-02-22T12:57:12.216745,True,145,89221844.43292706,127
45,RL_Agent,2034764475,272,126,146,0.5367647058823529,124210000.0,9520000.0,663890659.6994913,866304266.3905784,90.9983473099347,124,21,112,14,0.9032258064516129,0.6666666666666666,0.8689655172413793,200,all_uavs_neutralized,2026-02-22T12:57:12.285262,True,145,78203606.69108717,126
46,RL_Agent,1573512143,434,131,303,0.6981566820276498,128180000.0,15190000.0,1502953373.6603417,1711630227.4422932,112.68138429508184,128,18,118,13,0.921875,0.7222222222222222,0.8972602739726028,200,all_uavs_neutralized,2026-02-22T12:57:12.351253,True,146,80496853.78195153,131
47,RL_Agent,999745294,304,119,185,0.6085526315789473,126200000.0,10640000.0,881386461.5884287,1128520700.4912276,106.06397561007779,126,20,104,15,0.8253968253968254,0.75,0.815068493150685,200,all_uavs_neutralized,2026-02-22T12:57:12.420530,True,146,120934238.90279886,119
48,RL_Agent,1958805693,197,121,76,0.38578680203045684,122240000.0,6895000.0,354775950.7530895,613008109.5957423,88.90617978183356,122,24,107,14,0.8770491803278688,0.5833333333333334,0.8287671232876712,200,all_uavs_neutralized,2026-02-22T12:57:12.480732,True,146,135992158.84265286,121
